COD_MUNIC7_tbProjPopTCU;COD_REG;COD_UF_tbProjPopTCU;COD_MUNIC_tbProjPopTCU;POPULACAO_ESTIMADA _tbProjPopTCU;AREA_MUN;DENSIDADE_POP;capital_tbMunLatLong;latitude_tbMunLatLong;longitude_tbMunLatLong;CENTRAL_DE_ABASTECIMENTO;CENTRAL_DE_GESTAO_EM_SAUDE;CENTRAL_DE_NOTIFICACAO_CAPTACAO_E_DISTRIB_DE_ORGAOS_ESTADUAL;CENTRAL_DE_REGULACAO_DE_SERVICOS_DE_SAUDE;CENTRAL_DE_REGULACAO_DO_ACESSO;CENTRAL_DE_REGULACAO_MEDICA_DAS_URGENCIAS;CENTRO_DE_APOIO_A_SAUDE_DA_FAMILIA;CENTRO_DE_ATENCAO_HEMOTERAPIA_E_OU_HEMATOLOGICA;CENTRO_DE_ATENCAO_PSICOSSOCIAL;CENTRO_DE_IMUNIZACAO;CENTRO_DE_PARTO_NORMAL_-_ISOLADO;CENTRO_DE_SAUDE_UNIDADE_BASICA;CLINICA_CENTRO_DE_ESPECIALIDADE;CONSULTORIO_ISOLADO;COOPERATIVA_OU_EMPRESA_DE_CESSAO_DE_TRABALHADORES_NA_SAUDE;FARMACIA;HOSPITAL_ESPECIALIZADO;HOSPITAL_GERAL;HOSPITAL_DIA_-_ISOLADO;LABORATORIO_CENTRAL_DE_SAUDE_PUBLICA_LACEN;LABORATORIO_DE_SAUDE_PUBLICA;OFICINA_ORTOPEDICA;POLICLINICA;POLO_ACADEMIA_DA_SAUDE;POLO_DE_PREVENCAO_DE_DOENCAS_E_AGRAVOS_E_PROMOCAO_DA_SAUDE;POSTO_DE_SAUDE;PRONTO_ATENDIMENTO;PRONTO_SOCORRO_ESPECIALIZADO;PRONTO_SOCORRO_GERAL;SERVICO_DE_ATENCAO_DOMICILIAR_ISOLADO_HOMECARE;TELESSAUDE;UNIDADE_DE_APOIO_DIAGNOSE_E_TERAPIA_ISOLADO;UNIDADE_DE_ATENCAO_A_SAUDE_INDIGENA;UNIDADE_DE_ATENCAO_EM_REGIME_RESIDENCIAL;UNIDADE_DE_VIGILANCIA_EM_SAUDE;UNIDADE_MISTA;UNIDADE_MOVEL_DE_NIVEL_PREHOSPITALAR_NA_AREA_DE_URGENCIA;UNIDADE_MOVEL_FLUVIAL;UNIDADE_MOVEL_TERRESTRE;QT_UNIDADES_BASICAS;QT_EXIST_LEITOS_rlEstabComplementar
4313003;4;43;13003;3330;102.818;32.387325176525515;0;-29.2182;-52.0319;0;1;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;12;37.0
4313011;4;43;13011;2698;97.593;27.645425389116024;0;-27.6137;-54.1074;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0.0
4313037;4;43;13037;5352;191.0;28.020942408376964;0;-29.4066;-54.8293;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;0.0
4313060;4;43;13060;21615;62.11;348.01159233617767;0;-29.5808;-50.9051;0;1;0;0;0;0;0;0;1;0;0;1;1;3;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;18;0.0
4313086;4;43;13086;2553;102.729;24.85179452734865;0;-29.0275;-51.3098;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
4313102;4;43;13102;6512;314.613;20.698445391639886;0;-29.471;-53.4689;0;1;0;0;0;0;0;0;1;0;0;3;2;4;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;16;52.0
4313201;4;43;13201;21353;291.3;73.30243734981119;0;-29.3741;-51.1136;0;1;0;0;0;0;0;0;1;0;0;7;6;60;0;1;0;1;0;0;0;0;0;2;1;0;0;0;0;2;0;4;0;0;0;0;2;0;1;89;39.0
4313300;4;43;13300;27257;258.909;105.27637123468092;0;-28.7799;-51.6113;0;1;0;0;0;0;0;0;0;0;0;0;19;116;0;0;0;1;0;0;2;0;0;0;0;6;0;0;0;0;0;10;0;0;1;0;2;0;1;159;78.0
4313334;4;43;13334;2242;254.794;8.799265288821557;0;-28.0667;-53.6992;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
4313359;4;43;13359;3689;149.14;24.73514818291539;0;-28.9882;-51.4095;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0.0
4313375;4;43;13375;29300;217.866;134.48633563750195;0;-29.8525;-51.2837;0;1;0;0;0;0;0;0;1;0;0;5;1;16;0;2;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;2;0;0;1;0;0;0;1;35;0.0
4313391;4;43;13391;4196;192.998;21.741157939460518;0;-29.7338;-52.9489;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;10;0.0
4313409;4;43;13409;246748;223.864;1102.2227781152842;0;-29.6875;-51.1328;2;2;0;0;1;0;0;1;5;1;0;7;64;259;0;3;0;3;3;0;0;0;17;0;1;20;2;2;0;2;0;77;0;0;1;0;8;0;1;482;558.0
4313425;4;43;13425;3323;218.836;15.184887312873569;0;-27.5765;-54.5036;0;1;0;0;0;0;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;13;0.0
4313441;4;43;13441;2211;75.428;29.312722066076255;0;-27.5649;-53.1837;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0.0
4313466;4;43;13466;1719;79.851;21.527595145959353;0;-27.749000000000002;-53.0639;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
4313490;4;43;13490;4164;123.344;33.759242443896746;0;-27.9077;-53.1103;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0.0
4313508;4;43;13508;45994;663.562;69.31379434024251;0;-29.8881;-50.2667;1;2;0;0;0;0;0;0;2;0;0;2;6;85;0;1;0;1;0;0;0;0;3;0;1;14;1;0;0;0;0;17;0;0;1;0;2;0;0;139;92.0
4313607;4;43;13607;3828;182.291;20.999391083487392;0;-27.7075;-51.76300000000001;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;9;50.0
4313656;4;43;13656;11318;949.201;11.923712680454402;0;-30.2535;-50.5103;0;1;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;1;1;0;0;14;39.0
4313706;4;43;13706;33303;1419.43;23.462234840745932;0;-27.9007;-53.3134;0;2;0;0;0;0;0;0;1;0;0;12;14;41;0;4;0;1;0;0;0;0;1;1;0;7;0;0;0;2;0;18;0;0;0;0;3;0;0;107;109.0
4313805;4;43;13805;7057;144.189;48.942707141321456;0;-27.3596;-53.558;0;1;0;0;0;0;0;0;0;0;0;3;0;18;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;27;50.0
4313904;4;43;13904;43667;490.823;88.9668984542289;0;-28.2833;-53.5023;0;1;0;0;0;0;0;0;1;0;0;12;11;74;0;24;0;1;0;0;0;0;2;3;1;0;0;0;1;0;0;11;0;0;0;0;1;0;0;143;89.0
4313953;4;43;13953;9174;841.225;10.905524681268387;0;-30.1902;-52.3729;0;1;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;14;0.0
4314001;4;43;14001;7657;122.434;62.53981737099171;0;-28.5964;-51.7896;0;1;0;0;0;0;0;0;0;0;0;2;0;22;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;33;40.0
4314027;4;43;14027;7611;337.534;22.54883952431459;0;-29.6717;-53.144;0;1;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;1;0;0;0;12;33.0
4314035;4;43;14035;3837;57.639;66.56951022745017;0;-29.6365;-51.3974;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0.0
4314050;4;43;14050;58272;108.667;536.2437538535157;0;-29.6243;-50.8312;0;1;0;0;0;0;0;0;1;0;0;9;8;8;0;2;0;1;0;0;0;0;3;0;0;1;1;0;0;0;0;7;0;0;1;0;0;0;1;44;100.0
4314068;4;43;14068;5702;304.832;18.70538526138988;0;-29.4577;-52.9599;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
4314076;4;43;14076;6535;265.108;24.650331185780892;0;-29.748;-52.2748;0;1;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;10;0.0
4314100;4;43;14100;203275;783.6030000000002;259.4106964878899;0;-28.2576;-52.4091;0;3;0;0;0;0;0;1;3;2;0;44;25;678;5;9;1;5;2;0;3;0;135;0;4;8;1;0;1;6;0;43;0;0;4;0;2;0;1;986;1245.0
4314134;4;43;14134;2293;149.718;15.315459730960875;0;-27.7051;-52.4169;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
4314159;4;43;14159;8487;171.863;49.38235687728016;0;-29.5486;-51.7339;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;11;32.0
4314175;4;43;14175;1982;1373.985;1.4425193870384319;0;-31.7365;-53.5814;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9.0
4314209;4;43;14209;7730;609.465;12.683254985930285;0;-31.8642;-52.8184;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;11;50.0
4314308;4;43;14308;3874;414.872;9.337819857691047;0;-28.4283;-53.6579;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;9;17.0
4314407;4;43;14407;342405;1609.708;212.7124919550627;0;-31.7649;-52.3371;0;2;0;0;1;1;0;1;8;0;0;53;60;877;0;1;1;6;0;0;0;0;12;0;1;3;3;0;0;3;0;63;0;0;1;0;6;0;4;1107;1291.0
4314423;4;43;14423;5742;85.13799999999998;67.44344476027156;0;-29.4464;-51.1367;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0.0
4314456;4;43;14456;2579;68.222;37.80305473307731;0;-27.50800000000001;-53.2082;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0.0
4314464;4;43;14464;1941;438.11;4.430394193239142;0;-27.8751;-51.1673;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
4314472;4;43;14472;4350;478.11;9.098324653322457;0;-29.345;-53.3206;0;1;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;13;30.0
4314498;4;43;14498;4871;105.535;46.155303927606965;0;-27.2109;-53.608000000000004;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;0.0
4314506;4;43;14506;12271;2248.221;5.458093310221727;0;-31.5794;-53.3798;0;1;0;0;0;0;0;0;1;0;0;5;0;5;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;2;21;60.0
4314548;4;43;14548;3003;104.856;28.63927672236209;0;-29.0975;-51.4503;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
4314555;4;43;14555;2304;293.723;7.844125247256769;0;-28.0439;-55.2001;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0.0
4314605;4;43;14605;20663;3537.7990000000004;5.840637074067803;0;-31.4473;-53.0973;0;1;0;0;0;0;0;0;1;0;0;4;2;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;1;0;1;17;108.0
4314704;4;43;14704;10084;228.552;44.12125030627603;0;-27.3297;-53.0575;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;14;51.0
4314753;4;43;14753;2098;67.571;31.048822719805838;0;-29.4481;-51.6719;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
4314779;4;43;14779;3904;503.538;7.7531387899225095;0;-28.0585;-52.6791;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;7;0.0
4314787;4;43;14787;1547;99.504;15.54711368387201;0;-27.6587;-52.4848;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
4314803;4;43;14803;37079;160.27;231.35334123666308;0;-29.7015;-51.2429;0;1;0;0;0;0;0;0;1;0;0;4;11;32;1;1;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;1;62;52.0
4314902;4;43;14902;1483771;495.39;2995.1573507741377;1;-30.0318;-51.2065;0;13;1;0;5;4;1;0;20;0;0;167;958;3149;7;30;11;20;5;0;2;0;23;0;0;0;6;3;1;21;2;240;0;0;2;1;17;0;12;4721;8521.0
4315008;4;43;15008;4678;250.795;18.652684463406374;0;-27.8569;-55.01;0;1;0;0;0;0;1;0;0;0;0;3;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;11;50.0
4315057;4;43;15057;2374;105.811;22.436230637646364;0;-27.5796;-54.6657;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0.0
4315073;4;43;15073;1360;114.42;11.886033910155563;0;-27.7405;-54.8994;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0.0
4315107;4;43;15107;10246;281.9290000000001;36.34248339120842;0;-27.9082;-55.1379;0;1;0;0;0;0;1;0;1;0;0;4;1;11;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;13;0;0;0;0;1;0;0;37;49.0
4315131;4;43;15131;1639;105.571;15.525096854249744;0;-29.1738;-52.2136;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
4315149;4;43;15149;2901;49.628;58.45490448940114;0;-29.5175;-51.1798;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0.0
4315156;4;43;15156;6244;256.039;24.386909806709127;0;-29.2441;-52.3197;0;1;0;0;0;0;0;0;0;0;0;2;3;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;50.0
4315172;4;43;15172;1947;173.02700000000004;11.252579077253838;0;-28.7572;-51.4757;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0.0
4315206;4;43;15206;3919;205.218;19.09676539095011;0;-29.0045;-52.1569;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;30.0
4315305;4;43;15305;22687;3147.114;7.2088268807548745;0;-30.384;-56.4483;0;1;0;0;0;0;1;0;1;0;0;6;1;36;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;3;0;0;0;0;1;0;0;53;62.0
4315313;4;43;15313;1849;268.583;6.884277858241215;0;-27.8257;-52.4424;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
4315321;4;43;15321;2788;543.359;5.131045956724743;0;-29.3504;-54.0789;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;7;0.0
4315354;4;43;15354;3796;223.072;17.016927270119062;0;-28.7466;-53.1011;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;6;0;0;0;0;0;0;0;12;19.0
4315404;4;43;15404;11549;302.695;38.153917309502965;0;-27.664;-53.6407;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;1;0;13;0;0;0;0;0;2;0;0;0;0;1;0;0;23;39.0
4315453;4;43;15453;2090;123.437;16.93171415377885;0;-29.1164;-52.0778;0;1;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0.0
4315503;4;43;15503;15789;968.62;16.300510003923108;0;-29.8188;-53.3807;0;1;0;0;0;0;0;0;0;0;0;5;6;6;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;4;0;0;0;0;1;0;1;28;51.0
4315552;4;43;15552;2752;235.854;11.668235433785307;0;-27.2973;-52.8417;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
4315602;4;43;15602;211005;2708.375;77.90833987169428;0;-32.0349;-52.1071;0;1;0;0;0;0;0;0;2;0;0;18;52;336;1;0;1;2;0;0;1;0;11;0;0;18;0;0;0;0;0;18;0;0;1;0;4;0;3;469;779.0
4315701;4;43;15701;38275;2050.65;18.66481359568917;0;-29.988000000000003;-52.3711;0;2;0;0;0;0;1;0;2;0;0;6;2;49;0;0;0;1;0;0;0;0;0;1;0;5;0;0;1;0;0;9;0;1;0;0;2;0;0;82;101.0
4315750;4;43;15750;4653;239.55900000000003;19.423190111830486;0;-29.639;-50.4488;0;1;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;33.0
4315800;4;43;15800;11393;208.629;54.60889905046757;0;-29.2884;-51.8658;0;1;0;0;0;0;0;0;0;0;0;2;3;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;15;38.0
4315909;4;43;15909;5867;83.27799999999998;70.45077931746681;0;-27.4742;-53.1706;0;1;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;10;0;0;0;0;1;0;0;33;51.0
4315958;4;43;15958;2323;295.314;7.866203430924371;0;-28.2566;-54.8186;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0.0
4316006;4;43;16006;21349;295.637;72.2135591959058;0;-29.6462;-50.5819;0;1;0;0;0;0;0;0;1;0;0;6;4;5;0;0;0;1;0;0;0;0;2;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;1;29;52.0
4316105;4;43;16105;10601;419.344;25.279961082071047;0;-27.7758;-52.8056;0;1;0;0;0;0;0;0;0;0;0;5;0;2;0;4;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;21;110.0
4316204;4;43;16204;5130;252.454;20.320533641772357;0;-27.8315;-52.9081;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;10;33.0
4316303;4;43;16303;6847;348.056;19.672121727538094;0;-28.1297;-55.0266;0;1;0;0;0;0;0;0;0;0;0;3;0;9;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;4;0;0;0;0;0;0;0;25;37.0
4316402;4;43;16402;39422;4343.681;9.075712512037605;0;-30.2515;-54.9221;0;1;0;0;0;0;0;0;1;0;0;8;2;51;0;1;0;1;0;0;0;0;1;0;0;4;0;0;1;0;0;18;0;0;1;0;1;0;1;92;104.0
4316428;4;43;16428;2609;77.889;33.49638588247378;0;-27.7085;-53.1351;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0.0
4316436;4;43;16436;2650;221.101;11.985472702520568;0;-28.3941;-53.097;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19.0
4316451;4;43;16451;12449;507.698;24.520482649133932;0;-29.0951;-53.2133;0;1;0;0;0;0;0;0;0;0;0;4;0;10;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;7;0;0;0;0;0;0;0;27;32.0
4316477;4;43;16477;2733;94.312;28.97828484180168;0;-28.1233;-54.8373;0;1;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;11;0.0
4316501;4;43;16501;7799;98.353;79.29600520573851;0;-29.4386;-51.5077;0;2;0;0;0;0;0;0;0;0;0;2;1;12;0;0;0;1;0;0;0;0;1;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;1;27;32.0
4316600;4;43;16600;16270;504.478;32.25115862336911;0;-27.947;-51.8079;0;1;0;0;0;0;0;0;0;0;0;5;5;26;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;2;0;8;0;0;0;0;1;0;0;54;78.0
4316709;4;43;16709;7994;975.507;8.194713108158117;0;-28.3653;-53.25100000000001;0;1;0;0;0;0;0;0;0;0;0;1;2;10;0;1;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;1;25;51.0
4316733;4;43;16733;1639;200.056;8.192706042308155;0;-28.1609;-51.9279;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
4316758;4;43;16758;6603;86.75200000000002;76.11351899668018;0;-29.4747;-52.0843;0;1;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;12;17.0
4316808;4;43;16808;130416;733.409;177.82165203863056;0;-29.721999999999998;-52.4343;0;2;0;0;0;0;0;1;3;0;0;48;25;441;0;3;0;3;0;0;0;0;3;2;0;3;3;0;0;1;0;160;0;0;2;0;5;0;4;709;356.0
4316907;4;43;16907;282123;1781.566;158.35674906234178;0;-29.6868;-53.8149;5;2;0;0;0;0;1;0;4;3;0;38;5;643;0;1;0;9;1;0;0;0;87;0;0;0;3;0;0;4;0;84;0;0;0;0;6;0;2;898;1264.0
4316956;4;43;16956;6331;139.701;45.31821533131475;0;-29.4902;-50.9919;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;10;0.0
4316972;4;43;16972;2562;955.299;2.6818828450568883;0;-30.3393;-54.0817;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0.0
4317004;4;43;17004;8098;1420.616;5.7003440760909365;0;-30.8697;-53.11;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;3;1;0;0;0;0;3;0;0;1;0;1;0;2;16;34.0
4317103;4;43;17103;77027;6941.399;11.0967544150682;0;-30.8773;-55.5392;0;1;0;0;0;0;0;0;2;0;0;17;15;126;0;3;0;3;0;1;0;0;1;0;0;0;0;1;1;0;0;16;0;0;2;0;2;0;2;193;214.0
4317202;4;43;17202;73254;489.714;149.58526813609575;0;-27.8702;-54.4796;0;2;0;0;0;0;2;1;2;0;0;18;5;110;0;5;0;2;0;0;0;0;2;2;0;3;1;0;0;0;0;55;0;0;0;0;3;0;0;213;249.0
4317251;4;43;17251;1729;73.976;23.372445117335356;0;-29.1655;-51.7351;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
4317301;4;43;17301;29676;5195.667;5.711682446161388;0;-33.525;-53.3717;0;1;0;0;0;0;0;0;1;0;0;8;1;37;0;0;0;1;0;0;0;0;2;0;0;7;0;0;0;0;0;4;0;0;1;0;1;0;0;64;67.0
4317400;4;43;17400;49425;2414.195;20.472662730226844;0;-29.1897;-54.8666;0;1;0;0;0;0;0;0;2;1;0;11;16;144;0;1;0;2;0;0;0;0;3;0;1;5;0;0;1;0;0;12;0;0;0;0;1;0;0;201;164.0
4317509;4;43;17509;77593;680.93;113.95150749709957;0;-28.3001;-54.2668;0;2;0;0;0;0;0;0;3;0;0;14;29;380;1;1;0;4;0;0;0;0;1;1;3;20;2;0;1;0;0;60;0;0;0;0;2;0;0;524;338.0
4317558;4;43;17558;2128;126.094;16.87629863435215;0;-28.4956;-52.0267;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
4317608;4;43;17608;42894;1049.807;40.85893883351892;0;-29.8268;-50.5175;0;1;0;0;0;0;0;0;1;0;0;8;1;46;0;0;0;2;0;0;0;0;4;0;2;1;0;0;0;0;0;7;0;0;2;0;1;0;0;76;176.0
